date,Brand,Batch,FV,Notes,Fermentation Start Date/Time,Test Operation,Test,gravity_test,date,temp_test,date
2019-08-30 07:43:29,White,F17210,B11,,2019-08-29 05:21:00,Day 2,GRAVITY,9.55,2019-08-30 07:43:29,65.9,2019-08-30 07:43:29
2019-08-30 07:56:38,White,F17202,B19,,2019-08-28 19:09:00,Day 2,GRAVITY,7.57,2019-08-30 07:56:38,65.1,2019-08-30 07:56:38
2019-08-30 08:10:33,White,F17198,B03,starter,2019-08-27 23:22:00,Gravity Check,GRAVITY,5.62,2019-08-30 08:10:33,65.1,2019-08-30 08:10:33
2019-08-30 08:15:47,White,F17194,B12,,2019-08-27 14:08:00,Gravity Check,GRAVITY,3.0,2019-08-30 08:15:47,68.4,2019-08-30 08:15:47
2019-08-30 08:24:08,White,F17186,B15,,2019-08-27 03:55:00,Gravity Check,GRAVITY,2.98,2019-08-30 08:24:08,68.7,2019-08-30 08:24:08
2019-08-30 08:45:03,White,F17174,B17,Rahr base malt trial,2019-08-22 17:44:00,Gravity Check,GRAVITY,2.65,2019-08-30 08:45:03,68.4,2019-08-30 08:45:03
2019-08-30 09:01:08,White,F17166,B20,,2019-08-21 20:19:00,Cold,GRAVITY,2.45,2019-08-30 09:01:08,60.1,2019-08-30 09:01:08
2019-08-31 09:36:58,White,F17210,B11,,2019-08-29 05:21:00,Gravity Check,GRAVITY,5.37,2019-08-31 09:36:58,65.4,2019-08-31 09:36:58
2019-08-31 09:47:10,White,F17202,B19,,2019-08-28 19:09:00,Gravity Check,GRAVITY,3.85,2019-08-31 09:47:10,68.5,2019-08-31 09:47:10
2019-08-31 09:56:43,White,F17198,B03,starter,2019-08-27 23:22:00,Gravity Check,GRAVITY,3.05,2019-08-31 09:56:43,68.5,2019-08-31 09:56:43
2019-08-31 10:01:32,White,F17194,B12,,2019-08-27 14:08:00,Gravity Check,GRAVITY,2.62,2019-08-31 10:01:32,68.5,2019-08-31 10:01:32
2019-08-31 10:07:55,White,F17186,B15,,2019-08-27 03:55:00,Gravity Check,GRAVITY,2.55,2019-08-31 10:07:55,68.3,2019-08-31 10:07:55
2019-08-31 10:25:20,White,F17174,B17,Rahr base malt trial,2019-08-22 17:44:00,Cold,GRAVITY,2.69,2019-08-31 10:25:20,60.4,2019-08-31 10:25:20
2019-09-01 09:32:34,White,F17210,B11,,2019-08-29 05:21:00,Gravity Check,GRAVITY,2.69,2019-09-01 09:32:34,68.7,2019-09-01 09:32:34
2019-09-01 09:34:05,White,F17198,B03,starter,2019-08-27 23:22:00,Gravity Check,GRAVITY,2.48,2019-09-01 09:34:05,68.3,2019-09-01 09:34:05
2019-09-01 09:40:07,White,F17194,B12,,2019-08-27 14:08:00,Gravity Check,GRAVITY,2.48,2019-09-01 09:40:07,68.1,2019-09-01 09:40:07
2019-09-01 09:47:50,White,F17202,B19,,2019-08-28 19:09:00,Gravity Check,GRAVITY,2.45,2019-09-01 09:47:50,68.4,2019-09-01 09:47:50
2019-09-01 09:49:24,White,F17186,B15,,2019-08-27 03:55:00,Gravity Check,GRAVITY,2.52,2019-09-01 09:49:24,68.2,2019-09-01 09:49:24
2019-09-02 11:54:42,White,F17210,B11,,2019-08-29 05:21:00,Gravity Check,GRAVITY,2.46,2019-09-02 11:54:42,68.3,2019-09-02 11:54:42
2019-09-02 11:59:39,White,F17202,B19,,2019-08-28 19:09:00,Gravity Check,GRAVITY,2.44,2019-09-02 11:59:39,68.5,2019-09-02 11:59:39
2019-09-02 12:03:22,White,F17198,B03,starter,2019-08-27 23:22:00,Gravity Check,GRAVITY,2.5,2019-09-02 12:03:22,67.8,2019-09-02 12:03:22
2019-09-02 12:06:53,White,F17194,B12,,2019-08-27 14:08:00,Gravity Check,GRAVITY,2.5,2019-09-02 12:06:53,68.1,2019-09-02 12:06:53
2019-09-02 12:11:16,White,F17186,B15,,2019-08-27 03:55:00,Gravity Check,GRAVITY,2.49,2019-09-02 12:11:16,68.2,2019-09-02 12:11:16
2019-09-03 14:23:13,White,F17210,B11,,2019-08-29 05:21:00,Gravity Check,GRAVITY,2.48,2019-09-03 14:23:13,68.2,2019-09-03 14:23:13
2019-09-03 14:28:28,White,F17202,B19,,2019-08-28 19:09:00,Gravity Check,GRAVITY,2.52,2019-09-03 14:28:28,68.8,2019-09-03 14:28:28
2019-09-03 14:33:26,White,F17198,B03,starter,2019-08-27 23:22:00,Gravity Check,GRAVITY,2.46,2019-09-03 14:33:26,68.2,2019-09-03 14:33:26
2019-09-03 14:39:40,White,F17194,B12,,2019-08-27 14:08:00,Gravity Check,GRAVITY,2.49,2019-09-03 14:39:40,67.9,2019-09-03 14:39:40
2019-09-03 14:47:39,White,F17186,B15,,2019-08-27 03:55:00,Gravity Check,GRAVITY,2.46,2019-09-03 14:47:39,68.4,2019-09-03 14:47:39
2019-09-04 08:41:42,White,F17210,B11,,2019-08-29 05:21:00,Gravity Check,GRAVITY,2.37,2019-09-04 08:41:42,68.4,2019-09-04 08:41:42
2019-09-04 09:30:08,White,F17202,B19,,2019-08-28 19:09:00,Gravity Check,GRAVITY,2.38,2019-09-04 09:30:08,68.7,2019-09-04 09:30:08
2019-09-04 09:52:50,White,F17198,B03,starter,2019-08-27 23:22:00,Cold,GRAVITY,2.53,2019-09-04 09:52:50,60.2,2019-09-04 09:52:50
2019-09-04 10:04:37,White,F17194,B12,,2019-08-27 14:08:00,Cold,GRAVITY,2.55,2019-09-04 10:04:37,60.0,2019-09-04 10:04:37
2019-09-04 10:39:18,White,F17186,B15,,2019-08-27 03:55:00,Cold,GRAVITY,2.52,2019-09-04 10:39:18,60.3,2019-09-04 10:39:18
2019-09-05 09:47:09,White,F17210,B11,,2019-08-29 05:21:00,Gravity Check,GRAVITY,2.44,2019-09-05 09:47:09,68.2,2019-09-05 09:47:09
2019-09-05 10:15:19,White,F17202,B19,,2019-08-28 19:09:00,Gravity Check,GRAVITY,2.44,2019-09-05 10:15:19,68.3,2019-09-05 10:15:19
2019-09-06 10:00:28,White,F17210,B11,,2019-08-29 05:21:00,Cold,GRAVITY,2.42,2019-09-06 10:00:28,59.5,2019-09-06 10:00:28
2019-09-06 10:11:27,White,F17202,B19,,2019-08-28 19:09:00,Cold,GRAVITY,2.41,2019-09-06 10:11:27,59.9,2019-09-06 10:11:27
